Personal or Business,Day of Month,Placement - Time,Confirmation - Time,Arrival at Pickup - Time,Pickup - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,Platform Type 1,Platform Type 2,Platform Type 3,Platform Type 4,Bearing,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,11,39020.0,39033.0,39443.0,40572.0,4,25.6,-1.3167113000000001,36.8301563,-1.3004062,36.829741,526,286,13.6,70,0,0,1,0,358.5413355634542,0,0,0,1,0,0,0
0,10,55307.0,55338.0,55505.0,56226.0,14,18.3,-1.2571472,36.795063299999995,-1.3312396,36.857532299999995,526,286,13.6,70,0,0,1,0,139.87289910866423,1,0,0,0,0,0,0
1,9,44101.0,44195.0,45546.0,45719.0,12,27.0,-1.2463396,36.7547983,-1.282843,36.821474,526,286,13.6,70,0,0,1,0,118.70629488269327,0,1,0,0,0,0,0
0,1,47876.0,47907.0,48076.0,48501.0,9,23.2587952236677,-1.2638185,36.7930057,-1.3004062,36.829741,526,286,13.6,70,0,0,1,0,134.89224566508187,1,0,0,0,0,0,0
0,15,59480.0,59505.0,59775.0,59980.0,3,24.9,-1.2551895,36.7822034,-1.2603403,36.7998848,526,286,13.6,70,0,0,1,0,106.24536490487833,0,0,1,0,0,0,0
0,26,38951.0,38962.0,39273.0,39563.0,11,23.2587952236677,-1.2551895,36.7822034,-1.2991616000000001,36.842450899999996,526,286,13.6,70,0,0,1,0,126.13157141391792,0,0,0,0,1,0,0
0,7,42121.0,42244.0,43402.0,43583.0,8,23.2587952236677,-1.265432,36.795034,-1.2960687,36.8167909,526,286,13.6,70,0,0,1,0,144.62622726075347,0,0,0,0,1,0,0
0,26,40191.0,40223.0,40610.0,41194.0,5,27.4,-1.2602337,36.79905479999999,-1.25681,36.7730826,526,286,13.6,70,0,0,1,0,277.5110360830261,0,1,0,0,0,0,0
0,16,56447.0,56470.0,56525.0,56699.0,8,23.2587952236677,-1.2551895,36.7822034,-1.2858059,36.7876302,526,286,13.6,70,0,0,1,0,169.95112018730435,0,0,0,1,0,0,0
0,11,51149.0,51250.0,51296.0,51641.0,8,28.7,-1.3004062,36.829741,-1.2638185,36.7930057,526,286,13.6,70,0,0,1,0,314.8914237047968,1,0,0,0,0,0,0
0,19,35622.0,35639.0,36282.0,36584.0,22,21.2,-1.2551895,36.7822034,-1.3562374,36.904295399999995,526,286,13.6,70,0,0,1,0,129.62111291206645,0,1,0,0,0,0,0
0,28,33967.0,33977.0,34013.0,34893.0,14,18.6,-1.2571472,36.795063299999995,-1.3312396,36.857532299999995,526,286,13.6,70,0,0,1,0,139.87289910866423,0,1,0,0,0,0,0
0,21,60291.0,60330.0,60968.0,61703.0,3,28.6,-1.2726389999999999,36.794723,-1.2634530000000002,36.7955612,526,286,13.6,70,0,0,1,0,5.212401202595572,0,0,0,1,0,0,0
0,22,51588.0,51626.0,51962.0,52252.0,9,31.0,-1.2638185,36.7930057,-1.2991441000000001,36.7528804,526,286,13.6,70,0,0,1,0,228.63232826096976,0,0,0,0,1,0,0
0,1,43173.0,43226.0,43285.0,43775.0,3,23.2587952236677,-1.2551895,36.7822034,-1.260792,36.796768,526,286,13.6,70,0,0,1,0,111.04480345442141,1,0,0,0,0,0,0
0,24,42054.0,42080.0,42738.0,43138.0,8,23.2587952236677,-1.2726389999999999,36.794723,-1.302559,36.819555,526,286,13.6,70,0,0,1,0,140.3165298665428,0,0,1,0,0,0,0
0,2,38918.0,39077.0,40330.0,40541.0,6,26.1,-1.2571472,36.795063299999995,-1.300722,36.816865,526,286,13.6,70,0,0,1,0,153.4258628807446,0,1,0,0,0,0,0
0,3,54811.0,55110.0,56610.0,57239.0,7,28.0,-1.2571472,36.795063299999995,-1.2963546000000001,36.8037035,526,286,13.6,70,0,0,1,0,167.57535689981955,0,0,1,0,0,0,0
0,17,57878.0,58380.0,58734.0,61241.0,20,23.2587952236677,-1.2571472,36.795063299999995,-1.3700383,36.9190174,526,286,13.6,70,0,0,1,0,132.33456952355505,0,0,1,0,0,0,0
0,17,47234.0,47261.0,48402.0,48742.0,9,23.2587952236677,-1.2638185,36.7930057,-1.3004062,36.829741,526,286,13.6,70,0,0,1,0,134.89224566508187,0,0,1,0,0,0,0
0,27,60803.0,60824.0,61391.0,61834.0,15,27.6,-1.2628473,36.781805,-1.331619,36.847976,526,286,13.6,70,0,0,1,0,136.11218528594372,0,0,1,0,0,0,0
0,22,52754.0,54327.0,54716.0,54895.0,7,24.2,-1.304735,36.784605400000004,-1.2764851000000002,36.8007126,526,286,13.6,70,0,0,1,0,29.684348891072148,0,0,1,0,0,0,0
0,29,35728.0,35869.0,37666.0,40289.0,12,26.7,-1.233018,36.8004477,-1.290894,36.822971,526,286,13.6,70,0,0,1,0,158.74070959671508,0,0,0,0,1,0,0
0,29,52310.0,52431.0,54098.0,54281.0,20,21.3,-1.2917868000000001,36.7872675,-1.3700383,36.9190174,526,286,13.6,70,0,0,1,0,120.71606403710445,0,0,1,0,0,0,0
0,22,47909.0,48012.0,48199.0,48765.0,9,31.1,-1.2551895,36.7822034,-1.2940713,36.7890758,526,286,13.6,70,0,0,1,0,169.9789417414138,0,0,0,0,1,0,0
0,20,51525.0,51538.0,51597.0,52147.0,4,29.6,-1.2551895,36.7822034,-1.2695287,36.798177700000004,526,286,13.6,70,0,0,1,0,131.91956614799585,0,0,1,0,0,0,0
0,13,49460.0,49697.0,50122.0,52858.0,7,29.4,-1.3081376,36.83297720000001,-1.2602337,36.79905479999999,526,286,13.6,70,0,0,1,0,324.70278280419393,0,0,1,0,0,0,0
0,27,50611.0,50624.0,51271.0,52317.0,22,29.5,-1.2551895,36.7822034,-1.3190102,36.923069299999995,526,286,13.6,70,0,0,1,0,114.38038250604029,0,0,1,0,0,0,0
0,15,26533.0,27276.0,28573.0,29881.0,10,19.1,-1.2996533000000001,36.829262899999996,-1.2991441000000001,36.7528804,526,286,13.6,70,0,0,1,0,270.38118583245836,0,0,0,0,1,0,0
0,13,59147.0,59167.0,59344.0,59978.0,9,27.6,-1.2551895,36.7822034,-1.2945128000000001,36.8396881,526,286,13.6,70,0,0,1,0,124.38193134397034,0,0,1,0,0,0,0
0,14,29490.0,29556.0,30264.0,30521.0,12,23.2587952236677,-1.304735,36.784605400000004,-1.313266,36.6935289,526,286,13.6,70,0,0,1,0,264.6463754723402,0,1,0,0,0,0,0
0,30,32671.0,32715.0,33703.0,34086.0,8,23.2587952236677,-1.304735,36.784605400000004,-1.3112499,36.8278836,526,286,13.6,70,0,0,1,0,98.56345459110116,0,1,0,0,0,0,0
0,2,32927.0,32981.0,33109.0,33493.0,9,20.4,-1.2551895,36.7822034,-1.3015661,36.8239003,526,286,13.6,70,0,0,1,0,138.0490497491735,0,1,0,0,0,0,0
0,9,56111.0,57143.0,57214.0,57599.0,8,23.2587952236677,-1.2551895,36.7822034,-1.2934638,36.7668028,526,286,13.6,70,0,0,1,0,201.91351552553203,0,0,0,1,0,0,0
0,27,44694.0,44716.0,45189.0,45441.0,11,25.9,-1.2674273999999999,36.787082700000006,-1.3090727,36.831526200000006,526,286,13.6,70,0,0,1,0,133.14605784638565,0,0,1,0,0,0,0
0,3,34952.0,34962.0,35495.0,35845.0,8,21.5,-1.2551895,36.7822034,-1.295156,36.809430600000006,526,286,13.6,70,0,0,1,0,145.74223566059993,0,0,1,0,0,0,0
0,28,59309.0,59420.0,60422.0,61018.0,5,25.5,-1.2527958000000001,36.8003131,-1.28878,36.8168312,526,286,13.6,70,0,0,1,0,155.3486245771603,0,0,0,1,0,0,0
0,1,35893.0,35907.0,36008.0,36490.0,10,21.4,-1.2551895,36.7822034,-1.2363747999999999,36.817750200000006,526,286,13.6,70,0,0,1,0,62.10279627219887,1,0,0,0,0,0,0
0,15,61329.0,61372.0,61693.0,62115.0,16,23.2587952236677,-1.2602337,36.79905479999999,-1.3198615,36.7110323,526,286,13.6,70,0,0,1,0,235.877952162767,1,0,0,0,0,0,0
0,26,51587.0,51601.0,51869.0,52915.0,12,30.9,-1.2551895,36.7822034,-1.320157,36.830887,526,286,13.6,70,0,0,1,0,143.16131768131908,0,1,0,0,0,0,0
0,13,35689.0,35751.0,36305.0,36392.0,10,16.2,-1.2765736,36.851364600000004,-1.2551895,36.7822034,108,880,13.1,34,0,0,1,0,287.184379381897,0,0,1,0,0,0,0
0,14,38864.0,39018.0,39679.0,40083.0,1,19.0,-1.290894,36.822971,-1.2885528999999998,36.816014100000004,108,880,13.1,34,0,0,1,0,288.60315986627455,0,0,0,1,0,0,0
1,18,37519.0,43222.0,43396.0,44030.0,4,23.2587952236677,-1.2868973,36.8232984,-1.2784495,36.7981729,108,880,13.1,34,1,0,0,0,288.58794434129794,1,0,0,0,0,0,0
1,22,47377.0,47464.0,48036.0,49254.0,6,23.2587952236677,-1.2769628,36.815049,-1.3143523000000001,36.803827500000004,108,880,13.1,34,1,0,0,0,196.7016214600805,0,0,0,0,1,0,0
0,14,37957.0,41042.0,41461.0,41833.0,4,19.2,-1.290894,36.822971,-1.2765736,36.851364600000004,108,880,13.1,34,0,0,1,0,63.23030064448761,0,0,0,1,0,0,0
1,15,43161.0,43277.0,45925.0,46078.0,10,19.9,-1.3029819999999999,36.794579999999996,-1.3228367,36.854366600000006,108,880,13.1,34,1,0,0,0,108.37613938706954,0,0,0,0,1,0,0
0,13,46078.0,47691.0,48152.0,48253.0,4,19.9,-1.2765736,36.851364600000004,-1.290894,36.822971,108,880,13.1,34,0,0,1,0,243.2296645282535,0,0,1,0,0,0,0
1,15,41187.0,41217.0,41718.0,41866.0,4,19.9,-1.3054537,36.8284768,-1.3046069,36.807548499999996,108,880,13.1,34,1,0,0,0,272.3173976874316,0,0,0,0,1,0,0
0,22,57773.0,57893.0,58976.0,60245.0,8,23.2587952236677,-1.2963097,36.7688221,-1.281614,36.8275424,108,880,13.1,34,0,0,1,0,75.94665465264461,0,0,0,0,1,0,0
0,18,44598.0,44715.0,45642.0,46073.0,5,23.2587952236677,-1.2733003999999999,36.7943468,-1.2772438,36.8264231,108,880,13.1,34,0,0,1,0,97.01074332813056,1,0,0,0,0,0,0
1,15,37115.0,37137.0,38057.0,38393.0,6,19.9,-1.2830603,36.8298283,-1.3220191000000001,36.840016600000006,108,880,13.1,34,1,0,0,0,165.34826109994117,0,0,0,0,1,0,0
1,21,49385.0,49793.0,50843.0,51341.0,13,21.4,-1.1884386,36.935050700000005,-1.2494637,36.8705482,108,880,13.1,34,0,0,1,0,226.57966205799602,1,0,0,0,0,0,0
0,11,33539.0,33582.0,34015.0,35311.0,6,14.4,-1.2885528999999998,36.816014100000004,-1.2765736,36.851364600000004,108,880,13.1,34,0,0,1,0,71.27594346718246,1,0,0,0,0,0,0
1,18,48055.0,49153.0,49531.0,49846.0,5,17.1,-1.2854453000000001,36.818836299999994,-1.2509176000000002,36.8246646,108,880,13.1,34,0,1,0,0,9.579008728797987,1,0,0,0,0,0,0
0,21,55752.0,56150.0,56661.0,57200.0,8,22.4,-1.316961,36.820337,-1.3270347,36.866736200000005,108,880,13.1,34,0,0,1,0,102.25304426113712,0,0,0,1,0,0,0
0,21,40286.0,40374.0,40854.0,41133.0,8,21.9,-1.2551895,36.7822034,-1.2879618,36.82008629999999,108,880,13.1,34,0,0,1,0,130.87031365896866,0,0,0,1,0,0,0
0,26,56347.0,57135.0,57924.0,58049.0,5,23.2587952236677,-1.2650027,36.8126242,-1.2635089,36.78873370000001,385,805,13.5,72,0,0,1,0,273.57847755708787,0,0,0,0,1,0,0
0,26,58810.0,59029.0,59434.0,60286.0,4,23.2587952236677,-1.2564152,36.779280299999996,-1.2551895,36.7822034,385,805,13.5,72,0,0,1,0,67.24608292389564,0,0,0,0,1,0,0
0,18,38395.0,38421.0,38938.0,39125.0,10,28.2,-1.3165542,36.700067,-1.3472066,36.7692638,385,805,13.5,72,0,0,1,0,113.89864373761657,1,0,0,0,0,0,0
0,21,42254.0,42287.0,43112.0,43348.0,9,25.2,-1.2615888000000002,36.7928732,-1.2963097,36.7688221,385,805,13.5,72,0,0,1,0,214.70332083704344,0,0,0,1,0,0,0
0,11,44249.0,44284.0,46853.0,48490.0,20,26.7,-1.2628473,36.781805,-1.293515,36.897607,385,805,13.5,72,0,0,1,0,104.83787460091321,1,0,0,0,0,0,0
0,3,47925.0,48563.0,49072.0,49208.0,8,23.2587952236677,-1.3192788999999998,36.711299100000005,-1.3015197,36.7658456,385,805,13.5,72,0,0,1,0,71.96204671205896,0,0,0,0,1,0,0
0,28,39696.0,39729.0,40058.0,40322.0,13,23.2587952236677,-1.2615888000000002,36.7928732,-1.3332749,36.870814700000004,385,805,13.5,72,0,0,1,0,132.61425655046753,0,0,0,1,0,0,0
0,16,45772.0,45820.0,46009.0,46121.0,2,25.8,-1.2599563,36.799343900000004,-1.2618264,36.8141179,385,805,13.5,72,0,0,1,0,97.21605191447935,0,0,0,0,0,1,0
0,22,59128.0,59427.0,60033.0,60124.0,16,28.4,-1.3254522,36.721658399999995,-1.2654716000000001,36.7983635,385,805,13.5,72,0,0,1,0,51.96964998051118,0,0,0,0,1,0,0
0,15,36360.0,36789.0,37103.0,37450.0,10,20.5,-1.2551895,36.7822034,-1.3156451999999998,36.815802000000005,385,805,13.5,72,0,0,1,0,150.9431312882125,0,0,0,0,1,0,0
0,29,47746.0,48021.0,49542.0,50163.0,6,21.1,-1.2579303999999998,36.8019667,-1.3001813,36.811122,385,805,13.5,72,0,0,1,0,167.77671857499956,0,0,0,0,1,0,0
0,29,53519.0,53672.0,54252.0,54389.0,8,29.0,-1.2765736,36.851364600000004,-1.2527958000000001,36.8003131,385,805,13.5,72,0,0,1,0,294.97904761517617,0,0,0,0,1,0,0
0,15,30883.0,33138.0,33349.0,35125.0,7,20.3,-1.2958783,36.7928125,-1.2588774999999999,36.8079744,385,805,13.5,72,0,0,1,0,22.277629165018084,0,0,0,0,1,0,0
0,14,33702.0,33721.0,35018.0,36288.0,14,17.6,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,385,805,13.5,72,0,0,1,0,286.9234941776466,0,0,0,1,0,0,0
0,19,44678.0,44690.0,44722.0,45442.0,13,20.1,-1.3121969,36.7238784,-1.2615888000000002,36.7928732,385,805,13.5,72,0,0,1,0,53.73361502233831,0,0,0,1,0,0,0
0,9,38551.0,38574.0,38759.0,39381.0,8,24.7,-1.307143,36.825009,-1.303596,36.778378000000004,385,805,13.5,72,0,0,1,0,274.3504364806388,0,0,0,0,0,1,0
0,15,34777.0,36319.0,36767.0,37383.0,17,23.2587952236677,-1.3181159,36.710155900000004,-1.265715,36.823815,385,805,13.5,72,0,0,1,0,65.24436291056361,0,0,1,0,0,0,0
0,9,30693.0,30706.0,31251.0,31343.0,26,20.2,-1.2844665000000002,36.7866113,-1.4010166000000002,36.9457687,385,805,13.5,72,0,0,1,0,126.22445890706899,0,0,0,0,0,1,0
0,28,44153.0,44235.0,44968.0,45171.0,17,23.2587952236677,-1.3323107,36.8692616,-1.2635744,36.781677,385,805,13.5,72,0,0,1,0,308.1309266320009,0,0,0,1,0,0,0
0,18,58463.0,58494.0,58718.0,58842.0,5,27.2,-1.2551895,36.7822034,-1.2615048,36.8116724,385,805,13.5,72,0,0,1,0,102.09886817423018,0,0,0,0,1,0,0
0,16,34925.0,34933.0,35991.0,36122.0,22,19.6,-1.2571472,36.795063299999995,-1.298037,36.6934582,2173,1157,14.5,683,0,0,1,0,248.07218793913168,0,0,1,0,0,0,0
0,17,45395.0,45491.0,46004.0,46309.0,3,23.7,-1.2551895,36.7822034,-1.2636813999999998,36.802996500000006,2173,1157,14.5,683,0,0,1,0,112.22017370253877,1,0,0,0,0,0,0
0,22,28180.0,28189.0,29262.0,29434.0,4,23.2587952236677,-1.2551895,36.7822034,-1.2617028000000001,36.7983849,2173,1157,14.5,683,0,0,1,0,111.9305011776857,0,0,0,0,1,0,0
0,16,36787.0,36826.0,37291.0,37719.0,11,19.8,-1.2601708999999999,36.8002238,-1.3018758,36.75908629999999,2173,1157,14.5,683,0,0,1,0,224.5999605714379,0,0,1,0,0,0,0
0,14,52417.0,52465.0,53002.0,53224.0,26,25.8,-1.2551895,36.7822034,-1.3916458999999999,36.93058920000001,2173,1157,14.5,683,0,0,1,0,132.61111919183588,0,0,1,0,0,0,0
0,8,55204.0,56802.0,57364.0,57599.0,5,27.4,-1.2656193,36.803458899999995,-1.279395,36.825364,2173,1157,14.5,683,0,0,1,0,122.1716168012714,0,0,0,1,0,0,0
0,9,59528.0,59682.0,59847.0,60037.0,3,24.9,-1.2584143,36.8048002,-1.2551895,36.7822034,2173,1157,14.5,683,0,0,1,0,278.12354699365426,0,0,0,0,1,0,0
0,5,43950.0,43993.0,45210.0,45450.0,14,24.5,-1.207546,36.7913976,-1.2584143,36.8048002,2173,1157,14.5,683,0,0,1,0,165.24277992786494,0,0,0,0,1,0,0
0,26,38482.0,38529.0,40769.0,41389.0,11,23.2587952236677,-1.2103609,36.7801748,-1.2571472,36.795063299999995,2173,1157,14.5,683,0,0,1,0,162.35170533474673,0,0,0,0,1,0,0
0,14,36216.0,36224.0,36263.0,36494.0,21,20.2,-1.2551895,36.7822034,-1.3407764,36.9100521,2173,1157,14.5,683,0,0,1,0,123.80812522518988,1,0,0,0,0,0,0
0,22,38652.0,38680.0,38995.0,39596.0,2,22.5,-1.2571472,36.795063299999995,-1.2591018999999999,36.800577000000004,2173,1157,14.5,683,0,0,1,0,109.52468999382069,0,0,0,1,0,0,0
0,7,46074.0,46082.0,46294.0,46421.0,3,25.2,-1.2551895,36.7822034,-1.256522,36.786413200000005,2173,1157,14.5,683,0,0,1,0,107.56780199059335,0,0,0,0,1,0,0
0,13,55001.0,55051.0,55085.0,55781.0,3,26.4,-1.2726389999999999,36.794723,-1.2615983,36.8083096,2173,1157,14.5,683,0,0,1,0,50.89540093988677,0,0,0,1,0,0,0
0,18,50021.0,51579.0,51803.0,51865.0,16,25.5,-1.225322,36.80855,-1.3012008,36.764868,2173,1157,14.5,683,0,0,1,0,209.92172585087212,0,1,0,0,0,0,0
0,28,47044.0,47077.0,47787.0,47905.0,9,23.2587952236677,-1.2993093999999998,36.777206899999996,-1.2571472,36.795063299999995,2173,1157,14.5,683,0,0,1,0,22.948553433462166,0,0,1,0,0,0,0
0,16,52923.0,53143.0,54247.0,54526.0,3,23.2587952236677,-1.304033,36.7848695,-1.2945106000000002,36.7728398,2173,1157,14.5,683,0,0,1,0,308.37126133789553,0,0,0,0,1,0,0
0,10,39167.0,39233.0,39908.0,40105.0,18,23.5,-1.2571472,36.795063299999995,-1.2578249,36.68032720000001,2173,1157,14.5,683,0,0,1,0,269.66024043001977,1,0,0,0,0,0,0
0,11,54349.0,54471.0,55472.0,56648.0,8,28.7,-1.2854406,36.789409,-1.2551895,36.7822034,201,306,12.6,21,0,0,1,0,346.60529605195626,1,0,0,0,0,0,0
0,12,53392.0,53522.0,54777.0,56107.0,2,23.2587952236677,-1.279395,36.825364,-1.290894,36.822971,201,306,12.6,21,0,0,1,0,191.7528512966134,0,1,0,0,0,0,0
0,19,60540.0,60571.0,61842.0,63015.0,5,28.5,-1.3040812,36.7924217,-1.2890715,36.8157588,201,306,12.6,21,0,0,1,0,57.245720118288546,0,1,0,0,0,0,0
0,15,48551.0,49549.0,51287.0,55081.0,19,17.9,-1.3204931,36.7043102,-1.2867454,36.8259017,201,306,12.6,21,0,0,1,0,74.48558106843512,0,0,0,0,1,0,0
0,21,31247.0,33717.0,34438.0,34590.0,14,21.7,-1.3167113000000001,36.8301563,-1.2991441000000001,36.7528804,201,306,12.6,21,0,0,1,0,282.8097791744976,0,0,0,1,0,0,0
0,15,53695.0,56025.0,58444.0,60785.0,4,27.8,-1.2672588,36.8000252,-1.2877809999999998,36.817865999999995,201,306,12.6,21,0,0,1,0,139.0054640124505,0,0,0,0,1,0,0
0,13,51997.0,52027.0,52038.0,52542.0,18,27.7,-1.2836583000000001,36.7886014,-1.2720281999999998,36.910749100000004,201,306,12.6,21,0,0,1,0,84.56108838270251,0,0,0,0,0,1,0
0,27,51305.0,51325.0,52898.0,53201.0,9,29.6,-1.304735,36.784605400000004,-1.2635089,36.78873370000001,201,306,12.6,21,0,0,1,0,5.717042423384271,0,0,1,0,0,0,0
0,18,37603.0,37710.0,42027.0,45157.0,5,27.9,-1.300921,36.828195,-1.2784063,36.8222933,201,306,12.6,21,0,0,1,0,345.31521060877543,1,0,0,0,0,0,0
0,12,49832.0,49847.0,51722.0,53431.0,5,23.2587952236677,-1.2895261,36.8164407,-1.2546732,36.808679600000005,201,306,12.6,21,0,0,1,0,347.4490218562115,0,1,0,0,0,0,0
0,16,69879.0,69909.0,70506.0,72484.0,9,23.2587952236677,-1.2649605,36.798177700000004,-1.3112325,36.8146321,201,306,12.6,21,0,0,1,0,160.42928419154464,0,0,0,0,0,1,0
0,13,43084.0,43158.0,43710.0,43865.0,5,22.3,-1.2283403,36.8822756,-1.2467896,36.869873299999995,89,111,13.5,9,0,0,1,0,213.90412776490652,0,0,0,1,0,0,0
0,9,49728.0,50784.0,50956.0,51047.0,18,18.0,-1.225322,36.80855,-1.2835228,36.7437619,89,111,13.5,9,0,0,1,0,228.05830702496078,0,0,0,0,0,0,1
0,11,34725.0,34985.0,35936.0,37650.0,17,16.8,-1.215909,36.886055999999996,-1.2584143,36.8048002,89,111,13.5,9,0,0,1,0,242.37935821110358,0,1,0,0,0,0,0
0,10,39478.0,39549.0,39807.0,40231.0,13,18.5,-1.2156006000000001,36.8916865,-1.2765736,36.851364600000004,89,111,13.5,9,0,0,1,0,213.47029094035486,1,0,0,0,0,0,0
0,13,57262.0,57294.0,58022.0,58671.0,14,22.9,-1.228911,36.881876,-1.2628473,36.781805,89,111,13.5,9,0,0,1,0,251.2618565417586,0,0,0,1,0,0,0
0,13,47013.0,47055.0,47513.0,48210.0,13,22.2,-1.2156006000000001,36.8916865,-1.2765736,36.851364600000004,89,111,13.5,9,0,0,1,0,213.47029094035486,0,0,0,1,0,0,0
0,16,52976.0,53076.0,54161.0,54314.0,8,27.3,-1.3019530000000001,36.788458,-1.2624343,36.817086100000004,1751,618,13.8,310,0,0,1,0,35.91379375538668,0,1,0,0,0,0,0
0,21,35270.0,35359.0,36021.0,36438.0,6,16.9,-1.2592947,36.7698085,-1.287428,36.7800821,1751,618,13.8,310,0,0,1,0,159.94370357041907,0,0,1,0,0,0,0
0,27,41210.0,41223.0,41485.0,41668.0,8,24.0,-1.2963097,36.7688221,-1.2600616000000002,36.787018200000006,1751,618,13.8,310,0,0,1,0,26.6505747537538,0,1,0,0,0,0,0
0,7,41032.0,41053.0,41744.0,42692.0,12,25.3,-1.3178711,36.84423066,-1.2508229,36.7895263,1751,618,13.8,310,0,0,1,0,320.7955657642253,0,0,1,0,0,0,0
0,7,64424.0,64455.0,64771.0,64940.0,8,29.3,-1.3015197,36.7658456,-1.2649605,36.798177700000004,1751,618,13.8,310,0,0,1,0,41.4820229700303,0,0,0,1,0,0,0
0,7,50516.0,50548.0,50752.0,51167.0,5,31.2,-1.2628473,36.781805,-1.2600926000000001,36.8088685,1751,618,13.8,310,0,0,1,0,84.18697595894298,0,0,0,1,0,0,0
0,12,36584.0,36601.0,36621.0,37097.0,5,17.8,-1.2551895,36.7822034,-1.2596241000000001,36.762407,1751,618,13.8,310,0,0,1,0,257.37043356319225,0,1,0,0,0,0,0
0,14,43844.0,43850.0,44029.0,44423.0,14,24.5,-1.2551895,36.7822034,-1.3332749,36.870814700000004,1751,618,13.8,310,0,0,1,0,131.3951552353882,0,0,1,0,0,0,0
0,27,46226.0,46251.0,47335.0,47785.0,5,23.0,-1.2285834999999998,36.882646799999996,-1.2156006000000001,36.8916865,1751,618,13.8,310,0,0,1,0,34.84260747281962,0,0,0,1,0,0,0
1,21,32458.0,32531.0,32915.0,33949.0,11,19.6,-1.261849,36.808254,-1.227132,36.8374277,1751,618,13.8,310,0,0,1,0,40.0349683777751,0,0,0,0,1,0,0
0,26,47005.0,49925.0,50898.0,51395.0,10,22.0,-1.3177546999999998,36.8303703,-1.2574219,36.7927073,1751,618,13.8,310,0,0,1,0,328.031431609215,1,0,0,0,0,0,0
0,5,71064.0,71144.0,71914.0,72424.0,14,22.7,-1.2156006000000001,36.8916865,-1.2268871000000001,36.8073946,1751,618,13.8,310,0,0,1,0,262.37097309839373,0,0,0,0,1,0,0
0,25,60029.0,60038.0,60068.0,61574.0,5,27.7,-1.2285834999999998,36.882646799999996,-1.2156006000000001,36.8916865,1751,618,13.8,310,0,0,1,0,34.84260747281962,1,0,0,0,0,0,0
0,8,55640.0,55647.0,55835.0,56153.0,3,29.7,-1.2551895,36.7822034,-1.2562796999999999,36.8075858,1751,618,13.8,310,0,0,1,0,92.4602687791575,1,0,0,0,0,0,0
0,20,53084.0,53382.0,55076.0,55368.0,20,28.6,-1.3472066,36.7692638,-1.2413316,36.878552500000005,1751,618,13.8,310,0,0,1,0,45.902896249018454,0,0,1,0,0,0,0
0,18,42372.0,42390.0,42563.0,42989.0,17,27.9,-1.3444459999999998,36.756597,-1.2600926000000001,36.8088685,1751,618,13.8,310,0,0,1,0,31.779336890836134,1,0,0,0,0,0,0
0,5,34781.0,34790.0,34836.0,35216.0,3,17.8,-1.2551895,36.7822034,-1.2640571000000003,36.7883547,1751,618,13.8,310,0,0,1,0,145.25817942388528,0,1,0,0,0,0,0
0,11,56047.0,56055.0,56145.0,56222.0,12,26.4,-1.3472066,36.7692638,-1.2866011999999998,36.8195691,1751,618,13.8,310,0,0,1,0,39.68739362800841,0,0,0,0,1,0,0
0,8,36349.0,36373.0,37225.0,37601.0,10,20.7,-1.304735,36.784605400000004,-1.3239248,36.7091136,1751,618,13.8,310,0,0,1,0,255.73318422616123,0,0,0,0,1,0,0
0,24,35954.0,35991.0,36574.0,41761.0,9,19.8,-1.2657992,36.8036825,-1.2945178999999998,36.7685349,1751,618,13.8,310,0,0,1,0,230.7407371226434,0,0,1,0,0,0,0
0,27,37825.0,37897.0,37910.0,38251.0,9,23.8,-1.2574219,36.7927073,-1.306378,36.7519845,1751,618,13.8,310,0,0,1,0,219.74695183601975,0,1,0,0,0,0,0
0,23,47414.0,54436.0,55193.0,55738.0,4,26.3,-1.2551895,36.7822034,-1.2681518,36.809816399999995,1751,618,13.8,310,0,0,1,0,115.15229681531554,0,0,0,0,1,0,0
0,23,64051.0,64128.0,64905.0,67549.0,7,24.4,-1.2571472,36.795063299999995,-1.2942232,36.790023600000005,1751,618,13.8,310,0,0,1,0,187.73875964865837,0,0,0,0,1,0,0
0,28,57975.0,58012.0,58553.0,58841.0,2,29.9,-1.2917868000000001,36.7872675,-1.2985749,36.8088,1751,618,13.8,310,0,0,1,0,107.50184908379424,0,0,0,1,0,0,0
0,19,37934.0,37977.0,38313.0,38733.0,3,24.9,-1.304033,36.7848695,-1.3005312,36.801878,1751,618,13.8,310,0,0,1,0,78.36347401755728,1,0,0,0,0,0,0
0,18,44063.0,44110.0,44505.0,44986.0,2,23.2587952236677,-1.2975066000000002,36.76894229999999,-1.3014461000000002,36.7661381,1751,618,13.8,310,0,0,1,0,215.43688391508013,0,1,0,0,0,0,0
0,4,56828.0,57311.0,57318.0,57533.0,23,23.2587952236677,-1.3472066,36.7692638,-1.2232123,36.8932547,1751,618,13.8,310,0,0,1,0,44.993413948559066,1,0,0,0,0,0,0
0,26,47469.0,47582.0,48961.0,52140.0,6,29.8,-1.3042118,36.830121500000004,-1.2602337,36.79905479999999,1751,618,13.8,310,0,0,1,0,324.7685334223805,0,1,0,0,0,0,0
